ID,Output
17016.0,6873628.725157691
17369.0,-279765.14924809407
19448.0,-129765.00363780349
15169.0,-441848.7128416884
19179.0,-85816.03475488466
14332.0,-441956.1151278673
16425.0,-439646.8022265879
15360.0,-434928.10281491023
16421.0,-441211.739830774
17206.0,-492926.6702039174
19603.0,-165002.13240061235
12671.0,-299034.76278118114
18332.0,-185476.15133440658
16929.0,-475459.7593508924
15263.0,82747.01404728787
15188.0,7703338.55134916
12624.0,-441223.54186219187
10808.0,-433036.0783189654
15056.0,-441816.155948065
19232.0,-441199.22809627163
16372.0,-441528.84573473805
10853.0,-404092.4708694115
16984.0,1360403.783867131
11521.0,-424722.24190529785
19824.0,-441841.43564285035
14066.0,-441828.5721254668
16319.0,-441451.4807033811
18714.0,322562.14309534896
13982.0,-169175.95705927373
16687.0,-419953.3090231756
11686.0,-441233.2278794192
16717.0,-441837.6714621743
17087.0,-421727.8671841433
10731.0,-441741.2245579914
15032.0,10511.260694138706
12757.0,-251260.84277368803
11297.0,-245225.11004443374
13285.0,-432743.69966893527
13280.0,-420540.80942927464
15470.0,-422671.26365634636
15753.0,817699.6006823364
19731.0,-202079.30496827606
18139.0,-439447.89860598533
12969.0,-441539.65642639366
19642.0,810449.5181991931
18522.0,-440340.4477514678
14774.0,-304302.66659626155
17908.0,-194808.62820473523
19945.0,-441850.3101054474
12749.0,-441812.532749824
14371.0,-309746.49716772605
17608.0,-512747.20063444064
10884.0,-446531.6264863985
16329.0,-441717.91459448426
19666.0,-418076.9887343084
12877.0,1280827.5570992879
11538.0,-437812.476139968
19565.0,24906854.66027448
13859.0,-431115.5555018212
19395.0,-210685.09371282603
17737.0,-441747.5742857794
19044.0,5522660.548435531
14661.0,-94220.25320593966
14288.0,-441346.282818828
10282.0,-318547.05473114294
14012.0,-375531.48778212233
15302.0,-441819.587306387
11045.0,-432050.02421142557
15866.0,-438271.718691109
15425.0,-444712.4176216901
17004.0,4712645.55705504
16492.0,26397201.65609352
19097.0,-364916.18733282224
15829.0,-385306.2779569116
15921.0,-441872.9610338218
17311.0,-441841.26537914504
17657.0,-437849.8529383063
